Date,雞蛋價格,鴨蛋價格,平均氣溫,最高氣溫,降雨量,入中雞雛數,可產蛋雞隻數_5,日均產蛋箱數_1,日均產蛋箱數_6,淘汰雞隻數量_2,目前換羽隻數,白雞數量,紅雞數量_1,進口雞數量_2,進口雞數量_4,玉米粒價格_6,黃豆粉價格_2,玉米粉價格_6,脫殼豆粉價格_6,高蛋白豆粉價格_2
2018-11-18,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,410500,48793.0,0.0,21060.0,7.33,12.85,7.55,14.8,13.85
2018-11-19,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,410500,48793.0,0.0,21060.0,7.33,12.85,7.6,14.8,13.82
2018-11-20,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,410500,48793.0,0.0,21060.0,7.33,12.85,7.65,14.85,13.85
2018-11-21,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,410500,42081.0,0.0,21060.0,7.33,12.85,7.7,14.85,13.85
2018-11-22,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,426300,42081.0,0.0,21060.0,7.33,12.85,7.7,14.85,13.85
2018-11-23,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,426300,42081.0,0.0,21060.0,7.35,12.8,7.7,14.9,13.77
2018-11-24,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,426300,42081.0,0.0,21060.0,7.35,12.8,7.7,14.9,13.77
2018-11-25,33.5,34.0,23.4,31.7,1.5,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,426300,42081.0,0.0,21060.0,7.33,12.8,7.7,14.9,13.77
2018-11-26,33.5,34.0,23.4,31.7,2.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,426300,42081.0,0.0,21060.0,7.33,12.8,7.7,14.9,13.77
2018-11-27,33.5,34.0,23.4,31.7,0.0,1566350.0,29814509.0,95175.0,108792.0,910658.0,1056834.0,426300,42081.0,0.0,21060.0,7.33,12.8,7.68,14.9,13.77
2018-11-28,33.5,34.0,23.4,31.7,6.0,1566350.0,29964977.0,95175.0,107109.0,910658.0,1056834.0,426300,42081.0,0.0,21060.0,7.3,12.8,7.68,14.9,13.77
2018-11-29,33.5,34.0,23.4,31.7,0.0,1566350.0,29964977.0,95175.0,107109.0,910658.0,1056834.0,426300,42081.0,0.0,38592.0,7.3,12.75,7.68,14.9,13.73
2018-11-30,33.5,34.0,23.4,31.7,0.0,1566350.0,29964977.0,95175.0,107109.0,868881.0,1056834.0,426300,42081.0,29000.0,38592.0,7.3,12.75,7.68,14.9,13.73
2018-12-01,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,296000,40400.0,29000.0,38592.0,7.3,12.75,7.68,14.9,13.73
2018-12-02,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,296000,40400.0,29000.0,38592.0,7.3,12.75,7.68,14.9,13.75
2018-12-03,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,296000,40400.0,29000.0,38592.0,7.3,12.75,7.68,14.9,13.71
2018-12-04,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,296000,40400.0,29000.0,38592.0,7.3,12.75,7.68,14.9,13.71
2018-12-05,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,296000,40400.0,29000.0,38592.0,7.27,12.75,7.68,14.8,13.71
2018-12-06,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,296000,40400.0,29000.0,38592.0,7.27,12.7,7.68,14.8,13.75
2018-12-07,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,296000,40400.0,29000.0,38592.0,7.25,12.7,7.68,14.7,13.75
2018-12-08,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,364500,41000.0,29000.0,38592.0,7.25,12.7,7.68,14.7,13.75
2018-12-09,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,364500,41000.0,29000.0,38592.0,7.2,12.7,7.65,14.7,13.73
2018-12-10,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,364500,41000.0,29000.0,38592.0,7.2,12.7,7.65,14.7,13.73
2018-12-11,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,364500,41000.0,29000.0,38592.0,7.15,12.7,7.63,14.5,13.75
2018-12-12,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,364500,41000.0,29000.0,38592.0,7.05,12.7,7.63,14.5,13.75
2018-12-13,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,364500,41000.0,29000.0,38592.0,7.05,12.7,7.63,14.5,13.77
2018-12-14,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,364500,41000.0,29000.0,38592.0,7.05,12.7,7.63,14.5,13.77
2018-12-15,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,335900,49900.0,29000.0,38592.0,7.05,12.7,7.58,14.5,13.8
2018-12-16,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,335900,49900.0,29000.0,38592.0,7.05,12.7,7.58,14.5,13.79
2018-12-17,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,335900,49900.0,29000.0,38592.0,7.0,12.7,7.55,14.4,13.79
2018-12-18,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,335900,49900.0,29000.0,38592.0,6.95,12.7,7.5,14.4,13.76
2018-12-19,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,335900,49900.0,29000.0,38592.0,6.95,12.7,7.47,14.4,13.76
2018-12-20,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,335900,49900.0,29000.0,38592.0,6.95,12.7,7.47,14.4,13.74
2018-12-21,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,335900,49900.0,29000.0,38592.0,6.9,12.7,7.47,14.4,13.74
2018-12-22,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,306800,46700.0,29000.0,38592.0,6.9,12.7,7.47,14.4,13.74
2018-12-23,33.5,34.0,20.8,31.7,2.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,306800,46700.0,29000.0,38592.0,6.85,12.7,7.43,14.35,13.74
2018-12-24,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,306800,46700.0,29000.0,38592.0,6.8,12.7,7.4,14.35,13.72
2018-12-25,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,306800,46700.0,29000.0,38592.0,6.75,12.7,7.38,14.35,13.7
2018-12-26,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,306800,46700.0,29000.0,38592.0,6.7,12.7,7.38,14.35,13.7
2018-12-27,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,107109.0,868881.0,893790.0,306800,46700.0,29000.0,38592.0,6.7,12.7,7.38,14.35,13.74
2018-12-28,33.5,34.0,20.8,31.7,0.0,1265184.0,29964977.0,95970.0,108553.0,868881.0,893790.0,306800,46700.0,29000.0,38592.0,6.7,12.7,7.32,14.35,13.74
2018-12-29,33.5,34.0,20.8,31.7,0.0,1265184.0,28649500.0,95970.0,108553.0,868881.0,893790.0,321400,46700.0,29000.0,38592.0,6.7,12.7,7.32,14.35,13.7
2018-12-30,33.5,34.0,20.8,31.7,0.0,1265184.0,28649500.0,95970.0,108553.0,868881.0,893790.0,321400,46700.0,29000.0,0.0,6.7,12.7,7.3,14.3,13.69
2018-12-31,33.5,34.0,20.8,31.7,0.0,1265184.0,28649500.0,94794.0,108553.0,931110.0,893790.0,321400,33600.0,38464.0,0.0,6.7,12.65,7.28,14.3,13.69
2019-01-01,33.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,329600,33600.0,38464.0,0.0,6.65,12.7,7.23,14.3,13.72
2019-01-02,33.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,329600,33600.0,38464.0,0.0,6.6,12.7,7.23,14.2,13.72
2019-01-03,33.5,34.0,19.3,31.0,1.5,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,329600,33600.0,38464.0,0.0,6.6,12.7,7.23,14.2,14.15
2019-01-04,33.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,329600,33600.0,38464.0,0.0,6.6,12.7,7.23,14.3,14.15
2019-01-05,33.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,329600,33600.0,38464.0,0.0,6.6,12.7,7.23,14.3,13.72
2019-01-06,33.5,34.0,19.3,31.0,0.5,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,329600,33600.0,38464.0,0.0,6.55,12.65,7.2,14.3,13.72
2019-01-07,33.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,329600,30900.0,38464.0,0.0,6.5,12.65,7.15,14.3,13.69
2019-01-08,33.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,295700,30900.0,38464.0,0.0,6.5,12.65,7.15,14.3,13.69
2019-01-09,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,295700,30900.0,38464.0,0.0,6.5,12.65,7.12,14.3,13.69
2019-01-10,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,295700,30900.0,38464.0,0.0,6.5,12.65,7.12,14.3,13.7
2019-01-11,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,295700,30900.0,38464.0,0.0,6.45,12.65,7.07,14.3,13.7
2019-01-12,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,295700,30900.0,38464.0,0.0,6.45,12.65,7.07,14.3,13.69
2019-01-13,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,295700,30900.0,38464.0,0.0,6.5,12.65,7.05,14.3,13.68
2019-01-14,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,295700,23100.0,38464.0,0.0,6.55,12.65,7.05,14.3,13.68
2019-01-15,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,353800,23100.0,38464.0,0.0,6.6,12.65,7.08,14.3,13.68
2019-01-16,36.5,34.0,19.3,31.0,8.5,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,353800,23100.0,38464.0,0.0,6.6,12.65,7.1,14.3,13.68
2019-01-17,36.5,34.0,19.3,31.0,2.5,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,353800,23100.0,38464.0,0.0,6.6,12.65,7.1,14.3,13.64
2019-01-18,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,353800,23100.0,38464.0,0.0,6.63,12.65,7.12,14.3,13.64
2019-01-19,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,353800,23100.0,38464.0,0.0,6.63,12.6,7.12,14.3,13.61
2019-01-20,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,353800,23100.0,38464.0,0.0,6.63,12.6,7.12,14.3,13.62
2019-01-21,36.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,353800,52800.0,38464.0,0.0,6.6,12.6,7.12,14.3,13.6
2019-01-22,34.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,294400,52800.0,38464.0,0.0,6.63,12.6,7.12,14.3,13.6
2019-01-23,34.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,294400,52800.0,38464.0,0.0,6.63,12.6,7.12,14.3,13.6
2019-01-24,34.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,294400,52800.0,38464.0,0.0,6.63,12.6,7.12,14.3,13.57
2019-01-25,34.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,294400,52800.0,38464.0,0.0,6.7,12.6,7.12,14.35,13.57
2019-01-26,34.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,294400,52800.0,38464.0,0.0,6.7,12.55,7.12,14.35,13.51
2019-01-27,34.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,108553.0,931110.0,1380962.0,294400,52800.0,38464.0,0.0,6.8,12.55,7.2,14.35,13.52
2019-01-28,34.5,34.0,19.3,31.0,0.0,1751620.0,28649500.0,94794.0,91715.0,931110.0,1380962.0,294400,39900.0,38464.0,0.0,7.0,12.5,7.25,14.4,13.54
2019-01-29,32.5,34.0,19.3,31.0,0.0,1751620.0,28724738.0,94794.0,91715.0,931110.0,1380962.0,294400,39900.0,38464.0,29000.0,7.0,12.5,7.25,14.4,13.52
2019-01-30,30.5,34.0,19.3,31.0,0.0,1751620.0,28724738.0,94794.0,91715.0,922436.0,1380962.0,294400,39900.0,0.0,29000.0,6.95,12.5,7.4,14.4,13.52
2019-01-31,30.5,34.0,19.3,31.0,0.0,1751620.0,28724738.0,94427.0,91715.0,922436.0,1380962.0,294400,35800.0,0.0,29000.0,6.95,12.5,7.4,14.4,13.62
2019-02-01,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,282200,35800.0,0.0,29000.0,6.95,12.5,7.4,14.4,13.62
2019-02-02,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,282200,35800.0,0.0,29000.0,6.95,12.5,7.4,14.4,13.59
2019-02-03,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,282200,35800.0,0.0,29000.0,6.95,12.5,7.42,14.4,13.62
2019-02-04,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,282200,35800.0,0.0,29000.0,6.95,12.5,7.42,14.4,13.6
2019-02-05,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,282200,35800.0,0.0,29000.0,6.9,12.5,7.42,14.4,13.59
2019-02-06,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,282200,35800.0,0.0,29000.0,6.87,12.5,7.42,14.4,13.59
2019-02-07,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,282200,36800.0,0.0,29000.0,6.87,12.5,7.42,14.4,13.6
2019-02-08,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,238900,36800.0,0.0,29000.0,6.8,12.5,7.4,14.3,13.6
2019-02-09,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,238900,36800.0,0.0,29000.0,6.8,12.5,7.4,14.3,13.58
2019-02-10,30.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,238900,36800.0,0.0,29000.0,6.75,12.5,7.35,14.3,13.58
2019-02-11,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,238900,36800.0,0.0,29000.0,6.75,12.5,7.35,14.3,13.58
2019-02-12,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,238900,36800.0,0.0,29000.0,6.75,12.5,7.32,14.3,13.58
2019-02-13,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,238900,36800.0,0.0,29000.0,6.8,12.5,7.32,14.3,13.58
2019-02-14,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,238900,59800.0,0.0,29000.0,6.8,12.45,7.32,14.3,13.55
2019-02-15,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,378200,59800.0,0.0,29000.0,6.85,12.45,7.3,14.35,13.55
2019-02-16,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,378200,59800.0,0.0,29000.0,6.85,12.45,7.3,14.35,13.55
2019-02-17,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,378200,59800.0,0.0,29000.0,6.85,12.45,7.34,14.35,13.55
2019-02-18,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,378200,59800.0,0.0,29000.0,6.85,12.45,7.34,14.3,13.53
2019-02-19,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,378200,59800.0,0.0,29000.0,6.8,12.4,7.33,14.3,13.51
2019-02-20,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,378200,59800.0,0.0,29000.0,6.8,12.4,7.33,14.3,13.51
2019-02-21,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,378200,45000.0,0.0,29000.0,6.8,12.4,7.33,14.3,13.48
2019-02-22,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,346200,45000.0,0.0,29000.0,6.75,12.4,7.33,14.2,13.48
2019-02-23,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,346200,45000.0,0.0,29000.0,6.75,12.4,7.33,14.2,13.48
2019-02-24,36.5,34.0,20.5,31.7,11.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,346200,45000.0,0.0,29000.0,6.7,12.4,7.33,14.2,13.48
2019-02-25,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,346200,45000.0,0.0,29000.0,6.7,12.35,7.33,14.2,13.41
2019-02-26,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,346200,45000.0,0.0,29000.0,6.7,12.35,7.28,14.2,13.41
2019-02-27,36.5,34.0,20.5,31.7,0.0,1488006.0,28724738.0,94427.0,91715.0,922436.0,1779374.0,346200,45000.0,0.0,29000.0,6.7,12.35,7.28,14.2,13.41
2019-02-28,36.5,34.0,20.5,31.7,0.0,1488006.0,29084875.0,94427.0,93544.0,922436.0,1779374.0,346200,45000.0,0.0,29000.0,6.7,12.35,7.28,14.2,13.41
2019-03-01,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,94427.0,93544.0,922436.0,590850.0,309400,45000.0,0.0,38464.0,6.75,12.35,7.28,14.2,13.41
2019-03-02,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,94427.0,93544.0,1549147.0,590850.0,309400,45000.0,35701.0,38464.0,6.75,12.3,7.28,14.2,13.44
2019-03-03,36.5,34.0,21.1,32.3,21.5,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,309400,78400.0,35701.0,38464.0,6.78,12.3,7.28,14.2,13.44
2019-03-04,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,309400,78400.0,35701.0,38464.0,6.8,12.3,7.3,14.15,13.45
2019-03-05,36.5,34.0,21.1,32.3,7.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,309400,78400.0,35701.0,38464.0,6.8,12.3,7.32,14.1,13.45
2019-03-06,36.5,34.0,21.1,32.3,10.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,309400,78400.0,35701.0,38464.0,6.8,12.3,7.32,14.1,13.45
2019-03-07,36.5,34.0,21.1,32.3,31.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,309400,78400.0,35701.0,38464.0,6.8,12.4,7.32,14.1,13.45
2019-03-08,36.5,34.0,21.1,32.3,15.5,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,381900,78400.0,35701.0,38464.0,6.8,12.4,7.32,14.1,13.45
2019-03-09,36.5,34.0,21.1,32.3,57.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,381900,78400.0,35701.0,38464.0,6.8,12.4,7.32,14.1,13.46
2019-03-10,36.5,34.0,21.1,32.3,21.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,381900,47800.0,35701.0,38464.0,6.8,12.4,7.32,14.1,13.44
2019-03-11,36.5,34.0,21.1,32.3,1.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,381900,47800.0,35701.0,38464.0,6.78,12.4,7.32,14.05,13.45
2019-03-12,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,381900,47800.0,35701.0,38464.0,6.75,12.4,7.3,14.05,13.45
2019-03-13,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,381900,47800.0,35701.0,38464.0,6.73,12.4,7.27,14.0,13.45
2019-03-14,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,381900,47800.0,35701.0,38464.0,6.73,12.4,7.27,14.0,13.44
2019-03-15,36.5,34.0,21.1,32.3,1.5,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,346900,47800.0,35701.0,38464.0,6.7,12.4,7.25,13.95,13.44
2019-03-16,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,346900,47800.0,35701.0,38464.0,6.7,12.25,7.25,13.95,13.37
2019-03-17,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,346900,74200.0,35701.0,38464.0,6.68,12.25,7.23,13.95,13.33
2019-03-18,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,346900,74200.0,35701.0,38464.0,6.65,12.25,7.23,13.95,13.33
2019-03-19,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,346900,74200.0,35701.0,38464.0,6.65,12.2,7.2,13.95,13.33
2019-03-20,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,346900,74200.0,35701.0,38464.0,6.68,12.2,7.2,13.95,13.37
2019-03-21,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,346900,74200.0,35701.0,38464.0,6.68,12.2,7.2,13.95,13.37
2019-03-22,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,373500,74200.0,35701.0,38464.0,6.68,12.2,7.2,13.95,13.33
2019-03-23,36.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,373500,74200.0,35701.0,38464.0,6.75,12.2,7.2,13.9,13.33
2019-03-24,36.5,34.0,21.1,32.3,6.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,373500,38600.0,35701.0,38464.0,6.75,12.2,7.2,13.9,13.33
2019-03-25,36.5,34.0,21.1,32.3,5.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,373500,38600.0,35701.0,38464.0,6.75,12.2,7.23,13.9,13.33
2019-03-26,33.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,373500,38600.0,35701.0,38464.0,6.75,12.2,7.25,13.9,13.3
2019-03-27,33.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,373500,38600.0,35701.0,38464.0,6.78,12.2,7.25,13.9,13.3
2019-03-28,33.5,34.0,21.1,32.3,0.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,373500,38600.0,35701.0,38464.0,6.78,12.2,7.25,13.9,13.3
2019-03-29,33.5,34.0,21.1,32.3,2.0,1648990.0,29084875.0,92545.0,93544.0,1549147.0,590850.0,304200,38600.0,35701.0,38464.0,6.75,12.2,7.2,13.85,13.3
2019-03-30,33.5,34.0,21.1,32.3,1.0,1648990.0,29084875.0,92545.0,95175.0,1549147.0,590850.0,304200,38600.0,35701.0,38464.0,6.75,12.2,7.2,13.85,13.3
2019-03-31,33.5,34.0,21.1,32.3,0.0,1648990.0,29148910.0,102751.0,95175.0,1549147.0,590850.0,304200,62300.0,35701.0,0.0,6.78,12.2,7.25,13.85,13.29
2019-04-01,33.5,34.0,24.7,33.3,6.5,1371016.0,29148910.0,102751.0,95175.0,1549147.0,1487244.0,384900,62300.0,35701.0,0.0,6.78,12.2,7.25,13.85,13.29
2019-04-02,33.5,34.0,24.7,33.3,0.0,1371016.0,29148910.0,102751.0,95175.0,1013292.0,1487244.0,384900,62300.0,10396.0,0.0,6.78,12.2,7.25,13.85,13.29
2019-04-03,33.5,34.0,24.7,33.3,0.0,1371016.0,29148910.0,102751.0,95175.0,1013292.0,1487244.0,384900,62300.0,10396.0,0.0,6.78,12.2,7.25,13.85,13.29
2019-04-04,33.5,34.0,24.7,33.3,0.0,1371016.0,29148910.0,102751.0,95175.0,1013292.0,1487244.0,384900,62300.0,10396.0,0.0,6.78,12.2,7.25,13.85,13.29
2019-04-05,33.5,34.0,24.7,33.3,0.0,1371016.0,29148910.0,102751.0,95175.0,1013292.0,1487244.0,384900,62300.0,10396.0,0.0,6.78,12.2,7.25,13.8,13.29
2019-04-06,33.5,34.0,24.7,33.3,0.0,1371016.0,29148910.0,102751.0,95175.0,1013292.0,1487244.0,384900,62300.0,10396.0,0.0,6.78,12.2,7.25,13.8,13.29
2019-04-07,33.5,34.0,24.7,33.3,0.0,1371016.0,29148910.0,102751.0,95175.0,1013292.0,1487244.0,384900,50000.0,10396.0,0.0,6.78,12.2,7.25,13.8,13.29
